id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29266447,Clean and Cozy 1 Bedroom Apartment in Mt Pleasant,20655634,Jacky,,Mount Pleasant,49.2599,-123.10002,Entire home/apt,105,4,3,2019-01-01,0.79,2,165
29273768,Apartment in front of Stadium,27739566,Siavash,,Downtown,49.27821,-123.10759,Entire home/apt,109,1,21,2019-02-20,4.34,1,72
29278400,Room#T8,210322316,Tung(Tony),,Hastings-Sunrise,49.26826,-123.03978,Private room,30,1,2,2018-11-28,0.49,8,84
29278782,Room#T9,210322316,Tung(Tony),,Hastings-Sunrise,49.27004,-123.04182,Private room,35,1,1,2018-12-11,0.34,8,86
29279647,Cozy Bright Suite on Trendy Main Street Vancouver,6888872,Cindy,,Sunset,49.21653,-123.10001,Entire home/apt,200,3,7,2019-02-26,1.93,1,67
29281804,Room#T6,210322316,Tung(Tony),,Hastings-Sunrise,49.26946,-123.03979,Private room,30,1,4,2019-01-28,1.21,8,80
29284593,Heart of DT / Luxury 1 bedroom condo W/T Parking,217599723,Josephine,,Downtown,49.28048,-123.1192,Entire home/apt,134,3,17,2019-02-21,3.98,1,59
29285963,CITY VIEWS 2BR + 2BA FALSE CREEK CONDO W/ PARKING,205802624,Stella,,Downtown,49.27484,-123.13415,Entire home/apt,300,2,5,2019-02-17,2.42,1,81
29307627,★Spring Getaway★ Bright Modern Suite | 15 min DT,44214970,Eliza,,Renfrew-Collingwood,49.23829,-123.04852,Entire home/apt,99,2,7,2019-02-23,1.88,1,148
29309630,Cambie Village Garden Suite,202576847,Jim And Cecilia,,Riley Park,49.25546,-123.11151,Entire home/apt,116,3,6,2019-02-20,2.69,1,75
29310038,Modern and Spacious 1 bed Apartment,45205795,Dave,,Mount Pleasant,49.26499,-123.10008,Entire home/apt,110,2,11,2019-02-04,2.56,1,2
29311276,Pandora House,220812151,John,,Hastings-Sunrise,49.28358,-123.0439,Private room,87,2,0,,,1,0
29311283,Huge Modern Gastown Loft,33468599,Nikki,,Downtown Eastside,49.28187,-123.10324,Entire home/apt,599,2,0,,,1,77
29312360,Modern apartment with a million dollar view,18365431,Jay,,Renfrew-Collingwood,49.24045,-123.05732,Entire home/apt,69,30,0,,,1,175
29314844,Living in the Heart of Downtown Vancouver,63537424,George,,Downtown,49.27785,-123.13058,Entire home/apt,50,30,6,2019-01-13,1.64,1,35
29315160,"Beautiful Bright, Downtown City Living",68584515,Jules,,Downtown,49.2778,-123.13026,Entire home/apt,50,30,3,2019-02-24,3,1,29
29337343,Yaletown 1 Bedroom+Den Apartment with Waterviews,182078232,Flora,,Downtown,49.2763,-123.12156,Entire home/apt,169,2,3,2019-01-13,0.78,1,5
29340151,"Cozy  morden bedroom near UBC
STR (Phone number hidden by Airbnb)",219009053,Tinkle,,Dunbar Southlands,49.25328,-123.18632,Private room,99,2,3,2018-12-01,0.83,2,180
29360878,One of a kind patio in downtown Vancouver - 1 bd,221197962,Kim,,Downtown,49.27891,-123.12833,Entire home/apt,285,2,17,2019-03-02,3.83,1,171
29361176,Great place to stay!,221196998,Olga,,South Cambie,49.24913,-123.11581,Private room,81,1,1,2019-01-01,0.45,2,155
29363392,Comfy room in great location!,221196998,Olga,,Riley Park,49.24768,-123.11533,Private room,90,1,1,2018-10-28,0.23,2,155
29372213,Open-Concept Loft in Heritage Building in Central Downtown,19748213,Charlie,,Downtown Eastside,49.28108,-123.1083,Entire home/apt,185,30,2,2019-01-27,0.75,8,76
29389644,Stylish/Luxury Downtown Condo,221405664,Mike,,Downtown,49.27814,-123.11833,Private room,124,1,16,2019-02-11,3.66,1,53
29393169,Live Downtown in Style!!! Sleeps 4 w/Parking!!!,221434866,Dinh Tai,,Downtown,49.27881,-123.12375,Entire home/apt,129,1,17,2019-03-01,3.86,1,62
29397347,Hotel Residence,8739794,Hotel Residence Living,,Downtown,49.28098,-123.11641,Entire home/apt,269,30,0,,,1,83
29414346,Elegant and modern condo on Robson St,32885250,Tiffany,,West End,49.28685,-123.12778,Entire home/apt,175,30,8,2019-02-10,1.76,1,54
29436597,"Modern Two Bed in Olympic Village, Downtown Van",48987401,Elle,,Mount Pleasant,49.26864,-123.10732,Entire home/apt,220,1,6,2019-02-12,1.62,1,21
29437762,Spacious Rooftop Patio Apartment,44962945,Reese,,Fairview,49.26248,-123.13087,Entire home/apt,81,2,5,2018-12-29,1.22,1,25
29438764,Executive 2 bedrooms with 2 bathroom condo,95217850,Mauricio,,Downtown,49.27709,-123.12035,Entire home/apt,160,30,0,,,12,281
29459948,Luxurious Three Bedroom Half Duplex,97556801,Brianne,,Mount Pleasant,49.25807,-123.08156,Entire home/apt,450,7,0,,,1,30
29462238,Downtown Vancouver Condo by Entertainment District,19934293,Bernice,,Downtown,49.27843,-123.12688,Entire home/apt,81,30,1,2018-12-15,0.36,1,0
29462324,"King Bed -  3 min to English Bay, bus 005",2947982,Roman,,West End,49.28841,-123.13774,Private room,130,1,2,2019-01-14,0.46,1,0
29462560,Happy House in Vancouver - near Airport / Downtown,221904874,Moon,,Sunset,49.2136,-123.09101,Entire home/apt,89,1,7,2019-02-23,1.78,1,82
29462569,"Spacious 2 Bed, 2 Bth Thse loc  min to Everything",94398790,Michael,,Fairview,49.2591,-123.12134,Entire home/apt,99,30,0,,,2,158
29473148,vancouver west beautiful house,221983986,Ge,,Arbutus Ridge,49.24073,-123.15711,Entire home/apt,530,2,4,2019-01-27,1.14,1,199
29477279,"Gorgeous 3BR with Ocean View Near UBC, DT & Beach",142327785,Joe,,West Point Grey,49.26282,-123.19089,Private room,599,1,1,2018-12-06,0.32,7,194
29481528,Cozy Corner Suite,3573108,Nathaniel,,Downtown,49.277,-123.12864,Private room,125,30,0,,,1,78
29484390,Van Vibe,27123824,John,,Fairview,49.25751,-123.13071,Private room,75,3,7,2019-03-06,3.13,1,118
29485224,Private and Cozy 2BDR 2BA Home in Kitsilano,51759019,Jia Sheng,,Arbutus Ridge,49.25626,-123.15797,Entire home/apt,200,2,5,2019-02-24,1.44,1,102
29488790,Hidden Gem. Jan rental. 30 day min. 60-day max.,44554421,Indhi,,Downtown Eastside,49.28214,-123.10254,Entire home/apt,87,30,1,2019-02-27,1,1,363
29489733,Convenient private room with easy transit access!,1505792,Avery,,Kensington-Cedar Cottage,49.2416,-123.05955,Private room,50,30,1,2019-02-15,1,1,0
29490747,"Stunning 2BR with Ocean View Near UBC, DT & Beach",142327785,Joe,,West Point Grey,49.26147,-123.19223,Private room,198,1,0,,,7,207
29491053,"Modern, clean, spacious 1 bedroom at the Ritz",142874252,Stevan,,Downtown,49.28873,-123.1249,Entire home/apt,91,30,0,,,1,188
29494237,Cozy Basement Room in Shared House,57975234,Madison,,Hastings-Sunrise,49.26433,-123.05206,Private room,50,30,0,,,1,365
29498778,Vancouver 看得见风景的高层新公寓,222159384,Shuaike,,Renfrew-Collingwood,49.24191,-123.05692,Entire home/apt,70,30,1,2019-01-27,0.73,1,56
29513331,Lovely one bedroom apartment in South Granville,104393274,Shannon,,Fairview,49.26304,-123.1349,Entire home/apt,75,30,0,,,1,61
29516971,Entire 2 Bedrooms Basement Suite,222277432,Ricky,,South Cambie,49.23743,-123.12562,Entire home/apt,151,2,4,2019-01-15,1.03,3,32
29520915,Large Premium Suite in Yaletown w/Parking & Patio,133211811,Andrew,,Downtown,49.27408,-123.12893,Entire home/apt,151,2,17,2019-03-04,6.22,1,19
29522129,Contemporary First Shaughnessy Estate Whole House,222232418,Rose,,Shaughnessy,49.25641,-123.13907,Entire home/apt,489,2,23,2019-02-24,5.90,1,200
29536541,Brand NEW Modern Townhouse at Marine,181926392,其忠,,Marpole,49.21317,-123.11075,Entire home/apt,159,2,12,2019-02-25,3.05,1,142
29536553,View Condo at Granville Island False Creek,16193110,Stacey,,Fairview,49.2691,-123.1399,Entire home/apt,195,30,1,2019-01-20,0.63,1,133
29537190,Three Bedroom Prince Albert Street House,5047540,Wendy,,Kensington-Cedar Cottage,49.23898,-123.08796,Entire home/apt,200,5,0,,,1,33
29537279,♡ Cozy/Bright Apartment Suite - Central Sunset ♡,137580701,Farheen,,Sunset,49.22279,-123.0899,Entire home/apt,89,1,11,2019-02-19,2.52,2,155
29539294,Vancouver House 3,72808010,Stanley,,Renfrew-Collingwood,49.2333,-123.0489,Private room,75,2,0,,,4,311
29540221,Beautiful Queen Sized Bed Private Room,66507029,Marco,,Victoria-Fraserview,49.21436,-123.06226,Private room,48,1,3,2019-01-10,0.76,21,365
29541407,Garden suite in West Pt Grey,6541918,Clare,,West Point Grey,49.26366,-123.19971,Entire home/apt,60,2,5,2019-03-06,2.14,1,157
29541939,Heart of Kits! Character Home-Walk to the Beach!,2502897,Kelly,,Kitsilano,49.26541,-123.15441,Entire home/apt,290,3,0,,,1,209
29542860,Vancouver Westside VanDusen Garden Private Room,222277432,Ricky,,South Cambie,49.23602,-123.12767,Private room,75,2,3,2019-02-12,1.01,3,39
29544039,Modern Hotel-Standard Room by Seawall & Skytrain,73553877,Jo,,Fairview,49.26421,-123.11975,Private room,47,1,4,2019-02-07,3.64,2,0
29544572,D36 - 2 Bedroom with Parking and A/C,30899,Rami,,Downtown,49.27484,-123.11321,Entire home/apt,128,30,0,,,33,308
29546104,Fresh Private Ensuite Queen bedroom,66507029,Marco,,Victoria-Fraserview,49.21429,-123.0749,Private room,48,1,5,2019-02-11,1.22,21,355
29548839,1-bedroom gem in beautiful Dunbar,16887045,Brandon,,Dunbar Southlands,49.25161,-123.18488,Entire home/apt,99,1,32,2019-03-03,7.56,1,56
29549739,Entire Apt. Steps from Stanley Park and Downtown,17845195,Thomas,,West End,49.29301,-123.13513,Entire home/apt,160,2,0,,,3,0
29552219,LARGEST 1 BEDROOM! HOT TUB VIEWS! Downtown Gastown,222506477,Kim,,Downtown,49.27729,-123.11639,Entire home/apt,224,4,10,2019-01-05,2.75,1,105
29567851,MODERN DOWNTOWN VANCOUVER STUDIO APARTMENT,222608112,Nicole,,Downtown,49.27901,-123.1261,Entire home/apt,110,1,12,2018-12-19,2.88,1,0
29568007,Nice Place Room 1,143843344,Cherry,,Renfrew-Collingwood,49.24739,-123.03233,Private room,99,1,1,2018-12-15,0.36,2,341
29575845,Cozy Vancouver Stays,31938506,Kevin,,Sunset,49.21299,-123.07931,Private room,65,2,4,2018-12-08,0.96,3,21
29577253,Couch/Mattress Close to Everything,17845195,Thomas,,West End,49.29167,-123.13667,Shared room,59,1,1,2018-11-04,0.24,3,0
29591971,"Shared Accomodations, West End (Downtown)",212504336,Guy,,West End,49.28266,-123.1267,Shared room,75,3,2,2018-12-02,0.49,2,78
29593493,Master Suite featuring Private Japanese Garden!,12260950,Susan,,West Point Grey,49.27191,-123.20601,Entire home/apt,151,1,8,2019-02-24,2.16,1,317
29594255,NEW! LUXURY 4BR/8PPL HOUSE IN CENTRAL VANCOUVER!,222770449,Tina,,Kensington-Cedar Cottage,49.25319,-123.07512,Entire home/apt,250,2,14,2019-02-24,3.28,3,117
29608187,Guest House-4 Convenient to Downtown,211140738,Cora,,Riley Park,49.25321,-123.09181,Private room,85,3,0,,,25,54
29630055,Victroria St  suite,65695410,Jian Feng,,Victoria-Fraserview,49.22755,-123.06439,Private room,70,1,6,2019-02-23,1.44,1,319
29632768,"Heart of Downtown, Free Parking",223060297,Peter,,Downtown,49.27752,-123.12898,Entire home/apt,145,5,2,2019-01-05,0.67,1,0
29649427,Beautiful 5-Bedroom Heritage Home,483944,Michael,,Grandview-Woodland,49.26775,-123.06386,Entire home/apt,474,2,2,2018-12-31,0.83,2,0
29653765,"Cozy condo in prime location, walk to everything",137867255,Jay,,Mount Pleasant,49.26882,-123.1138,Entire home/apt,90,30,0,,,1,12
29657130,Kitsilano BEACH (5min) / 1BR Basement Suite,156844155,Betty,,Kitsilano,49.27022,-123.17907,Entire home/apt,129,1,0,,,6,205
29658511,MODERN Yaletown Studio,81098022,Natasha,,Downtown,49.2745,-123.12682,Entire home/apt,140,1,18,2019-03-01,4.58,1,128
29659260,Studio beside Science World Station,48023110,Jordan,,Strathcona,49.27644,-123.0988,Entire home/apt,36,31,0,,,1,6
29679822,Brand New 3BR and 2WR Laneway House Vancouver BC.,223370239,Farz,,Sunset,49.22511,-123.08858,Entire home/apt,175,1,2,2018-12-30,0.78,3,338
29680918,Stunning Bright 2 BR Heritage Home near Main St.,11210920,Laura And Arn,,Riley Park,49.25236,-123.10302,Entire home/apt,112,2,13,2019-03-04,3.51,1,4
29681482,Private Washroom Queen Sized Bedroom,66507029,Marco,,Victoria-Fraserview,49.2129,-123.07348,Private room,48,1,2,2019-01-01,0.88,21,365
29681886,Fresh Queen Sized Bedroom,66507029,Marco,,Victoria-Fraserview,49.21338,-123.07311,Private room,39,1,6,2019-02-02,1.84,21,308
29688873,Charming home,75655208,Adrianna,,Kerrisdale,49.23268,-123.15125,Private room,140,2,3,2019-02-18,1.30,1,77
29688902,Brand New 1BR 1WR private space in Vancouver,223370239,Farz,,Sunset,49.2243,-123.08757,Entire home/apt,50,1,11,2019-03-04,2.92,3,269
29689232,Gorgeous Junior 1 Bedroom in the heart of Downtown,192139590,Nasim,,Downtown,49.28353,-123.12142,Entire home/apt,125,30,3,2019-02-25,1.02,1,298
29703650,"1 Bedroom, Downtown -Heart of the City",11207116,Moe,,Downtown,49.2808,-123.12497,Entire home/apt,79,30,0,,,3,89
29709181,Trendy Yaletown 1 Bedroom Condo,223562198,Erin,,Downtown,49.27476,-123.12637,Entire home/apt,120,2,19,2019-02-18,5.43,1,23
29713194,MariMar Room2,89735440,Marilyn,,Renfrew-Collingwood,49.25822,-123.03907,Private room,44,2,18,2019-02-17,4.29,4,266
29715340,Vancouver Condo near kits beach,40326488,Lisa And Dan,,Kitsilano,49.27011,-123.15282,Entire home/apt,215,30,0,,,1,188
29734115,East Village 1,2189535,Martine,,Hastings-Sunrise,49.28439,-123.05372,Private room,60,30,1,2019-02-20,1,3,122
29735340,Comfy Clean Large Private Suite w/ Kitchen & Patio,223701946,Alice,,Renfrew-Collingwood,49.23394,-123.04095,Entire home/apt,78,1,11,2019-02-07,2.77,4,82
29736759,"Sweet, modern condo with a mountain view",11804133,Marie,,Downtown Eastside,49.2829,-123.09202,Entire home/apt,109,3,3,2019-01-21,0.82,1,64
29737974,Your Own Space in Trendy Main Street Vancouver,223720197,Elina,,Riley Park,49.24527,-123.10187,Entire home/apt,120,1,18,2019-02-28,11.25,1,11
29740411,3915 双床4 人房,111619036,Kitson,,West Point Grey,49.26222,-123.19035,Private room,56,30,1,2018-12-01,0.31,10,243
29742156,Lovely and private home in trendy Mount Pleasant,223750845,Sandra,,Mount Pleasant,49.25731,-123.10343,Entire home/apt,120,2,3,2018-12-08,0.87,1,291
29742315,Devonshire House: 2 Queen Bed Room Private Bath,111619036,Kitson,,Shaughnessy,49.24498,-123.13437,Private room,69,30,4,2019-01-08,1.02,10,247
29742641,Modern Yaletown Apartment One Bedroom+Den+Parking,77910718,Channing,,Downtown,49.27772,-123.11795,Entire home/apt,189,2,10,2019-03-03,4.84,1,224
29742700,Joy House,25074817,Tatiane,,West End,49.28178,-123.13073,Private room,81,1,9,2019-02-21,2.33,1,0
29743231,6991 独立厨卫三房,111619036,Kitson,,Kerrisdale,49.22304,-123.14749,Entire home/apt,89,30,1,2018-11-20,0.28,10,301
29743885,Athlone House: Queen Bed with private bath,111619036,Kitson,,Oakridge,49.23394,-123.13604,Private room,48,30,1,2018-12-30,0.43,10,176
29757507,False Creek Brand New 2BDR 2BA Condo,126509672,Yue,,Mount Pleasant,49.26967,-123.10323,Entire home/apt,105,30,0,,,4,125
29757882,Devonshire House: Queen Bed Room with private bath,111619036,Kitson,,Shaughnessy,49.24604,-123.13454,Private room,59,30,7,2019-02-11,1.83,10,156
29758504,Athlone House: Queen+Single bed with private bath,111619036,Kitson,,Oakridge,49.23284,-123.13591,Private room,59,30,8,2019-01-13,1.94,10,151
29758799,Athlone House: Master Bedroom,111619036,Kitson,,Oakridge,49.23382,-123.13663,Private room,69,30,0,,,10,179
29762929,ULTRA LUXURY SPA LIKE AMENITIES 2BED2BATH VIEWS!!!,220661078,Jorge,,Downtown,49.27977,-123.11592,Entire home/apt,388,2,12,2019-03-05,3.91,1,76
29765310,Luxurious Modern Best Location Downtown w/Parking!,223953704,James,,West End,49.28385,-123.12422,Entire home/apt,156,2,34,2019-02-28,8.23,1,38
29765623,lisa home豪华双人间,93972030,Lisa,,Marpole,49.21203,-123.14183,Private room,81,1,3,2019-02-20,0.78,2,143
29777472,540 双床房,223896599,David,,South Cambie,49.24551,-123.11644,Private room,59,30,0,,,7,177
29778330,Great family home in the heart of the Main Street,53236163,Krista,,Riley Park,49.25062,-123.10068,Entire home/apt,101,2,3,2019-01-04,1.23,1,14
29778393,Central downtown Vancouver condo w/ balcony & view,28075392,Edwin,,Downtown,49.27584,-123.12449,Entire home/apt,210,14,1,2018-12-30,0.43,1,0
29779113,657 别墅双床房,223896599,David,,Oakridge,49.22112,-123.11959,Private room,59,30,0,,,7,329
29779669,657 主人房独立卫生间,223896599,David,,Oakridge,49.22252,-123.12074,Private room,89,30,1,2019-01-31,0.81,7,330
29780872,Sherton Wall Centre Private Residences.,206247012,Ruth,,Downtown,49.28096,-123.12585,Entire home/apt,120,30,0,,,1,272
29783440,Brand New 2BR 2WR Laneway House in Vancouver BC.,223370239,Farz,,Sunset,49.22648,-123.08875,Entire home/apt,120,1,2,2018-11-22,0.51,3,265
29785881,Private room with 2 beds in the heart of East Van,224096197,Joe,,Grandview-Woodland,49.26236,-123.06155,Private room,50,3,9,2019-02-11,2.93,2,43
29794050,☀️Bright 2BD 2BA + Sofa Bed Centre of DT w/Pkg☀️,20275211,Gaëtan,,West End,49.2823,-123.12575,Entire home/apt,288,1,29,2019-03-06,9.06,1,142
29795231,Stanley Park Retreat - Perfect for Families!,12211161,Eamon And Sarah,,West End,49.29249,-123.13967,Entire home/apt,280,2,14,2019-02-21,3.78,1,0
29799311,2 Private & Bright Bedrooms in safe neighbourhood,86945559,Eric V.,,Hastings-Sunrise,49.26837,-123.0552,Private room,75,2,0,,,1,89
29802131,"1 Bdrm Garden Suite, Vancouver West Side & UBC",224217585,Charlotte,,Dunbar Southlands,49.23732,-123.18539,Entire home/apt,125,3,5,2019-01-12,1.74,1,194
29802861,East Vancouver 3 bedroom Duplex -close to Downtown,224223234,Si,,Kensington-Cedar Cottage,49.2469,-123.07491,Entire home/apt,249,3,10,2019-03-05,2.86,1,47
29803139,"1 Bed Room Condo, Downtown Vancouver",123225390,Al,,Downtown,49.28075,-123.12347,Entire home/apt,140,2,4,2019-02-18,1.15,1,6
29804941,East Van House ★2 bedrooms★ Family Pack,224236052,Xuehua,,Hastings-Sunrise,49.27019,-123.05548,Private room,58,1,1,2019-02-24,1,5,204
29807160,"Trendy City Center Downtown Suite, Great Views",64109466,Terry,,West End,49.28219,-123.1247,Entire home/apt,50,30,14,2019-03-02,4.04,1,186
29824008,2 Bedroom Suite,33170917,Jessica,,Renfrew-Collingwood,49.25351,-123.05469,Entire home/apt,99,2,3,2019-02-10,1.27,3,88
29825135,Tranquil Downtown Beach Pent House,134931528,Moaad,,West End,49.27748,-123.13405,Entire home/apt,180,2,20,2019-02-25,5.41,1,234
29829275,Modern and Funky 1Bed in Yaletown,35935343,Michael,,Downtown,49.27386,-123.12831,Entire home/apt,151,2,16,2019-03-03,4.07,1,73
29829425,"most lovely single house in vancouver
温哥华温馨家庭别墅",96715174,Dai,,Oakridge,49.22779,-123.11395,Entire home/apt,85,2,8,2019-02-26,2.33,2,160
29829600,"East Van House ★1R★ 2min to bus, directly downtown",224236052,Xuehua,,Hastings-Sunrise,49.26935,-123.05475,Private room,69,1,4,2019-02-17,1.74,5,148
29830000,The Fig Tree Suite- Main Street,224381249,"Mia, Rob And Elijah",,Riley Park,49.24301,-123.09809,Entire home/apt,85,2,12,2019-03-05,3.96,1,166
29830226,Private Bdrm w/En-suite near VGH & Granville Is.,18284362,P. J.,,Fairview,49.26497,-123.13488,Private room,69,1,2,2019-02-02,1.28,1,25
29830232,Trutch Residence - Perfect Location!,53853901,Alan,,Arbutus Ridge,49.25532,-123.17513,Entire home/apt,345,1,11,2019-02-24,3.14,2,121
29831851,LB 别墅花园景大床房,223896599,David,,West Point Grey,49.26142,-123.19229,Private room,44,30,4,2019-01-04,1.45,7,329
29835925,Yaletown bedroom with a view,53851701,Elia,,Downtown,49.27401,-123.11743,Private room,85,30,0,,,2,0
29849064,5775 双床房公用卫生间,223896599,David,,Oakridge,49.23232,-123.13579,Private room,48,30,2,2019-01-03,0.86,7,341
29849342,Perfect One Bedroom Suite,224494087,David,,Killarney,49.21578,-123.03651,Entire home/apt,59,1,0,,,2,166
29856747,Chill Zone,348623,Conor,,Hastings-Sunrise,49.28791,-123.0259,Private room,35,30,0,,,1,36
29860889,Mount Pleasant Get-Away,191027546,Theryl,,Mount Pleasant,49.26328,-123.08336,Entire home/apt,69,1,1,2018-12-02,0.31,1,0
29862163,Vancouver Westside - Queen Elizabeth Private Room,222277432,Ricky,,South Cambie,49.2374,-123.12715,Private room,44,2,2,2019-02-17,1.62,3,60
29875200,⭐⭐⭐Lovely House Central Vancouver Sunset Park,25238717,Allen,,Sunset,49.2232,-123.09724,Entire home/apt,398,2,13,2019-02-08,3.71,2,32
29875950,Furnished 2 Bed 2 Bath 1185 Townhome steps to VGH,94398790,Michael,,Fairview,49.2576,-123.12284,Entire home/apt,95,40,0,,,2,0
29876348,Clean Cozy Private Entry Studio Central & Near Bus,223701946,Alice,,Renfrew-Collingwood,49.23431,-123.04149,Entire home/apt,78,1,8,2019-02-23,2.20,4,85
29879034,"BRAND NEW!! BEAUTIFUL 2BR/4PPL HOME, NEAR DOWNTOWN",222770449,Tina,,South Cambie,49.23778,-123.12761,Entire home/apt,251,2,2,2019-02-11,2,3,20
29879106,"NEW! LUXURY 3BR/6PPL HOUSE, CLOSE TO DOWNTOWN/ YVR",222770449,Tina,,Kensington-Cedar Cottage,49.2536,-123.07332,Entire home/apt,250,2,11,2019-02-24,2.77,3,94
29879296,Lovely vanhouse,150051101,Vincent,,Sunset,49.21545,-123.09096,Entire home/apt,187,2,5,2019-02-24,1.28,2,66
29880931,Beautiful 4 bedroom 2 bathroom in a great location,224706254,Aj,,Victoria-Fraserview,49.21621,-123.06896,Entire home/apt,450,2,4,2019-02-28,1.28,1,81
29881465,relax b&b/dinners by chef/ in h massuse 2ktc2bth,224703221,Lea,,Kensington-Cedar Cottage,49.23464,-123.08698,Private room,35,2,0,,,1,360
29883449,Modern condo in the heart of the city!,224700672,Alok,,Downtown,49.27965,-123.12613,Entire home/apt,99,2,13,2019-02-13,3.55,1,7
29886213,Cozy and Private 1 bedroom basement suite,180575409,Mike And Jen,,Renfrew-Collingwood,49.25241,-123.04009,Entire home/apt,50,2,1,2019-02-08,1,1,94
29889054,Dreaming house,150051101,Vincent,,Kerrisdale,49.22837,-123.16123,Entire home/apt,456,2,4,2019-02-18,1.32,2,250
29889263,1 BR Condo in the heart of Olympic Village,66400658,Sam,,Mount Pleasant,49.2693,-123.108,Entire home/apt,138,30,1,2019-02-28,1,1,184
29902403,"Green living on Commercial Drive, Vancouver",1639744,Drew & Jo,,Grandview-Woodland,49.27835,-123.0714,Entire home/apt,120,60,0,,,1,125
29902532,Beautiful Modern Apt Downtown Yaletown,5824910,Let's BnB,,West End,49.27795,-123.13112,Entire home/apt,169,1,6,2019-03-07,2.25,3,311
29902621,Spacious apartment in cute Vancouver neighbourhood,24194879,Claire,,Fairview,49.26093,-123.13461,Entire home/apt,110,31,0,,,1,0
29908714,Rustic Apartment in Heart of Gastown,224892396,Reyna,,Downtown Eastside,49.28282,-123.10228,Entire home/apt,110,2,9,2019-03-01,6.59,1,11
29908989,Sweet & Cosy 1 Bedroom Apartment by Sunset Beach!,8079748,Alona,,West End,49.28036,-123.13576,Entire home/apt,69,5,2,2019-01-02,0.85,4,141
29922900,"Gardener's 2 Bed, 1 Bath Private Entry Suite",224984205,Susan,,Renfrew-Collingwood,49.24997,-123.04957,Entire home/apt,62,1,34,2019-02-18,8.95,1,7
29940037,UBC Laneway/coach house,98634666,Leah,,Kitsilano,49.26263,-123.17999,Entire home/apt,200,2,4,2019-03-02,4,1,292
29949612,3 Level Brand New Modern 3 bed/3.5 bath house,225177364,Sardara,,Kensington-Cedar Cottage,49.25881,-123.0593,Entire home/apt,241,3,2,2019-01-02,0.82,2,175
29957970,"Vancity Views, DT w/ PARKING!!!!",225240890,Dang,,Downtown,49.27999,-123.12351,Entire home/apt,129,1,13,2019-03-02,3.51,1,5
29958717,New East Van 3Bed Condo w MountainOceanCity Views,909757,Kelly,,Downtown Eastside,49.28229,-123.08374,Entire home/apt,250,2,0,,,1,8
29958786,West End Vancouver Ocean View Furnished Condo,225117171,Pamela L,,Downtown,49.27646,-123.13203,Entire home/apt,95,90,0,,,1,66
29963882,Beautiful townhouse in the best location!,477986,Jami,,Mount Pleasant,49.25905,-123.10707,Entire home/apt,175,3,7,2019-03-03,2.56,1,35
29965342,SUNSET BEACH - Stunning 1 Bedroom w. balcony views,29000397,Alex,,West End,49.2791,-123.13658,Entire home/apt,155,30,0,,,1,365
29965713,5775 大床房独立卫生间,223896599,David,,Oakridge,49.23416,-123.13664,Private room,55,30,2,2018-12-24,0.71,7,364
29970776,Vancouver DT Cozy Clean Bedroom,177389725,Neil,,Downtown,49.28714,-123.12295,Private room,85,31,0,,,1,178
29986840,East Van Character Charmer House,34897714,Laura,,Kensington-Cedar Cottage,49.25064,-123.07859,Entire home/apt,478,3,1,2018-11-29,0.30,2,178
29987830,Kitsilano Comfort II,20517828,John,,Kitsilano,49.26044,-123.17812,Entire home/apt,125,7,1,2018-12-31,0.44,2,11
29989083,Vancouver West_Tina’s sweet home /婷纳的温馨小屋,166437469,Tina,,Marpole,49.21661,-123.13356,Entire home/apt,87,2,6,2019-02-25,2.20,1,51
29990268,Cozy 1 Bedroom Suite in Central Vancouver,95794404,David,,Kensington-Cedar Cottage,49.25418,-123.08331,Private room,59,1,6,2019-02-17,2.34,1,241
29992083,FraserHood Luxury Condo,15825331,Melissa,,Kensington-Cedar Cottage,49.24862,-123.08887,Entire home/apt,223,1,1,2019-01-01,0.45,1,4
29993882,Modern Garden Suite - in vibey Mt. Pleasant,225484238,Sofia,,Riley Park,49.25482,-123.10307,Entire home/apt,239,2,13,2019-03-03,3.75,1,16
29995174,Beautiful Central Cambie Charmer,225493066,Amy,,Mount Pleasant,49.25746,-123.11064,Entire home/apt,82,1,12,2019-03-03,3.50,1,6
29996035,South Granville Luxury Retreat! AMAZING Location,130661388,Imran,,Oakridge,49.22806,-123.13977,Entire home/apt,449,1,8,2019-02-17,2.31,3,239
29997039,Prestigious Westside Vancouver Home 10 min to UBC,188731233,William,,Dunbar Southlands,49.25799,-123.18951,Entire home/apt,325,30,0,,,3,311
29997839,Best Central Cambie view studio,225507953,Joshua,,Riley Park,49.25552,-123.10872,Entire home/apt,78,1,26,2019-03-01,6.90,1,12
29998095,Prime Location with Parking,225507613,Kara,,Downtown,49.27607,-123.13122,Entire home/apt,110,2,6,2019-01-01,1.78,1,0
30001372,Excellent Cambie/Broadway City Hall Walk-up,155181085,Christine,,Fairview,49.26595,-123.1162,Entire home/apt,180,4,12,2019-03-03,4.86,1,2
30009664,Zen & UltraModern Luxury 2BR ❤ Downtown! ★★★★★!,38459934,Alejandro,,Downtown,49.27526,-123.11412,Entire home/apt,138,60,0,,,27,89
30012715,"Beautiful One-Bedroom Yaletown Suite, 27th Floor",18850888,Reagan,,Downtown,49.27705,-123.11608,Entire home/apt,85,30,2,2019-02-01,0.90,1,30
